date,open,high,low,close,volume
869356800,173.26,173.26,173.26,173.26,0.0
869443200,173.25,173.25,173.25,173.25,0.0
869529600,173.03,173.03,173.03,173.03,0.0
869616000,173.03,173.03,173.03,173.03,0.0
869702400,172.66,172.66,172.66,172.66,0.0
869961600,173.15,173.15,173.15,173.15,0.0
870134400,172.88,172.88,172.88,172.88,0.0
870220800,172.12,172.12,172.12,172.12,0.0
870307200,171.7,171.7,171.7,171.7,0.0
870566400,171.52,171.52,171.52,171.52,0.0
870652800,171.36,171.36,171.36,171.36,0.0
870739200,171.16,171.16,171.16,171.16,0.0
870825600,171.1,171.1,171.1,171.1,0.0
870912000,171.24,171.24,171.24,171.24,0.0
871171200,170.39,170.39,170.39,170.39,0.0
871257600,169.38,169.38,169.38,169.38,0.0
871344000,169.28,169.28,169.28,169.28,0.0
871430400,169.28,169.28,169.28,169.28,0.0
871516800,169.52,169.52,169.52,169.52,0.0
871776000,169.57,169.57,169.57,169.57,0.0
872035200,169.76,169.76,169.76,169.76,0.0
872121600,169.57,169.57,169.57,169.57,0.0
872380800,169.91,169.91,169.91,169.91,0.0
872553600,169.57,169.57,169.57,169.57,0.0
872640000,169.87,169.87,169.87,169.87,0.0
872726400,169.98,169.98,169.98,169.98,0.0
872985600,169.64,169.64,169.64,169.64,0.0
873072000,170.13,170.13,170.13,170.13,0.0
873158400,170.2,170.2,170.2,170.2,0.0
873244800,168.74,168.74,168.74,168.74,0.0
873331200,168.63,168.63,168.63,168.63,0.0
873590400,168.49,168.49,168.49,168.49,0.0
873676800,168.84,168.84,168.84,168.84,0.0
873763200,169.18,169.18,169.18,169.18,0.0
873849600,169.17,169.17,169.17,169.17,0.0
873936000,169.99,169.99,169.99,169.99,0.0
874195200,170.1,170.1,170.1,170.1,0.0
874368000,170.45,170.45,170.45,170.45,0.0
874454400,170.6,170.6,170.6,170.6,0.0
874540800,169.67,169.67,169.67,169.67,0.0
874800000,170.31,170.31,170.31,170.31,0.0
874886400,170.06,170.06,170.06,170.06,0.0
874972800,170.43,170.43,170.43,170.43,0.0
875059200,169.96,169.96,169.96,169.96,0.0
875145600,169.97,169.97,169.97,169.97,0.0
875404800,170.71,170.71,170.71,170.71,0.0
875491200,170.64,170.64,170.64,170.64,0.0
875577600,171.23,171.23,171.23,171.23,0.0
875664000,170.2,170.2,170.2,170.2,0.0
876009600,169.8,169.8,169.8,169.8,0.0
876096000,169.7,169.7,169.7,169.7,0.0
876182400,169.68,169.68,169.68,169.68,0.0
876960000,169.43,169.43,169.43,169.43,0.0
877219200,169.51,169.51,169.51,169.51,0.0
877305600,169.55,169.55,169.55,169.55,0.0
877392000,169.29,169.29,169.29,169.29,0.0
877478400,170.33,170.33,170.33,170.33,0.0
877564800,171.04,171.04,171.04,171.04,0.0
877824000,170.61,170.61,170.61,170.61,0.0
877910400,172.96,172.96,172.96,172.96,0.0
877996800,172.0,172.0,172.0,172.0,0.0
878083200,173.43,173.43,173.43,173.43,0.0
878515200,173.44,173.44,173.44,173.44,0.0
878601600,172.68,172.68,172.68,172.68,0.0
878688000,173.03,173.03,173.03,173.03,0.0
878774400,172.07,172.07,172.07,172.07,0.0
879033600,173.02,173.02,173.02,173.02,0.0
879120000,172.46,172.46,172.46,172.46,0.0
879206400,172.08,172.08,172.08,172.08,0.0
879292800,171.96,171.96,171.96,171.96,0.0
879379200,172.02,172.02,172.02,172.02,0.0
879638400,172.02,172.02,172.02,172.02,0.0
879724800,172.8,172.8,172.8,172.8,0.0
879811200,172.68,172.68,172.68,172.68,0.0
879897600,172.35,172.35,172.35,172.35,0.0
