date,open,high,low,close,volume
1447804800,108.26,109.2,108.26,109.2,52
1447891200,110.15,112.97,110.15,112.97,104
1448150400,113.91,118.15,113.91,118.15,768
1448236800,119.25,123.8,119.25,123.8,12360
1448323200,126.94,129.61,126.16,128.51,46262
1448409600,129.14,129.14,124.28,124.75,25625
1448496000,123.49,123.8,122.23,123.02,14443
1448755200,121.92,121.92,120.04,120.82,15706
1448841600,120.66,123.33,120.66,121.29,9790
1448928000,121.29,123.8,120.82,123.8,11114
1449014400,123.8,124.59,122.23,123.49,11339
1449100800,122.86,123.96,121.76,122.55,11281
1449187200,123.33,123.96,121.92,123.49,14631
1449446400,123.8,125.06,123.02,123.33,16125
1449532800,123.8,124.12,122.39,123.65,11962
1449619200,123.33,125.69,122.86,125.69,14731
1449705600,125.06,125.37,123.49,123.8,13958
1449964800,123.8,123.96,122.71,123.8,23721
1450051200,123.8,123.8,123.49,123.49,24112
1450137600,123.49,123.8,122.23,122.39,8414
1450224000,123.18,123.8,122.23,122.71,16529
1450310400,121.61,123.65,121.61,122.39,12164
1450569600,122.39,123.02,120.98,122.08,7578
1450656000,122.08,122.08,120.04,120.35,6813
1450742400,120.35,120.66,118.15,119.09,7114
1450828800,119.09,120.04,118.47,119.41,12488
1450915200,119.41,121.45,118.31,120.51,11983
1451001600,119.41,121.45,118.47,121.45,9016
1451260800,121.45,120.66,119.09,119.25,10572
1451347200,119.25,120.82,118.78,119.41,13555
1451520000,119.09,120.82,118.78,119.09,11336
1451779200,119.25,120.19,117.84,118.94,11849
1451865600,118.94,119.57,117.21,118.78,9183
1451952000,117.68,119.88,115.95,119.88,27876
1452038400,119.88,119.88,116.43,117.52,21477
1452124800,116.9,120.19,116.9,118.78,16005
1452384000,118.78,120.66,117.68,120.35,29492
1452470400,119.88,121.14,119.09,120.04,30518
1452556800,119.88,123.8,119.09,123.8,35468
1452643200,123.8,124.59,120.35,122.86,26417
1452729600,123.18,123.8,120.51,122.23,29503
1453593600,122.23,128.36,123.33,128.36,3250
1453680000,129.61,134.95,129.61,132.28,4993
1453766400,132.28,132.44,131.03,131.34,3463
1453852800,131.34,130.87,128.83,128.83,2889
1453939200,129.93,130.87,128.51,128.51,4905
1454198400,129.14,130.08,128.83,128.83,864
1454284800,128.83,131.34,128.51,129.3,4260
1454371200,128.99,129.93,128.51,128.51,3252
1454457600,128.51,131.65,129.3,130.24,1624
1454544000,130.87,132.75,130.08,131.5,4935
1454803200,131.5,138.41,131.65,138.41,22443
1454889600,138.41,145.78,139.82,141.86,7786
1455148800,141.86,145.78,141.86,145.78,16567
1455408000,144.21,144.37,138.88,139.5,8387
1455494400,139.5,141.07,134.79,137.15,4728
1455580800,137.15,137.15,135.89,136.68,6993
1455667200,136.68,136.99,136.36,136.84,4226
1455753600,136.84,137.62,136.36,136.36,3850
1456012800,137.78,139.19,136.36,138.72,15416
1456099200,138.72,139.5,137.15,138.09,5314
1456185600,138.09,137.31,135.42,137.31,2333
1456272000,136.36,139.5,135.11,135.11,472
1456358400,136.36,138.72,136.36,138.72,1844
1456617600,138.72,139.5,135.27,135.42,4388
1456704000,135.42,136.84,134.95,134.95,3918
1456790400,134.79,135.27,134.64,134.95,3318
1456876800,136.21,142.17,135.11,142.17,25387
1456963200,143.74,150.18,143.74,150.18,18063
1457222400,151.91,158.97,151.91,158.97,42776
1457568000,160.86,168.71,160.86,168.71,4341
1457827200,170.75,179.38,162.27,178.28,63486
1457913600,180.48,189.9,180.48,189.9,17751
1458000000,192.41,194.93,177.03,177.18,52406
1458086400,175.93,175.93,166.35,167.76,27686
1458172800,169.81,175.46,168.71,174.04,18857
1458432000,176.24,181.11,174.67,177.03,30357
1458518400,178.75,180.17,172.63,176.09,13239
1458691200,177.18,177.34,172.0,172.47,13548
1458777600,172.47,172.16,166.19,169.96,19641
1459036800,169.96,172.0,163.84,164.0,6101
1459123200,164.0,162.11,158.5,159.91,9481
1459209600,158.03,161.8,155.52,157.56,14798
1459296000,157.56,166.35,155.2,164.31,5258
1459382400,164.31,164.47,160.54,161.01,5559
1459641600,161.01,164.78,158.34,164.78,5868
1459728000,164.78,166.19,159.91,161.96,5021
1459814400,162.27,163.84,160.39,163.37,5271
1459900800,163.37,168.55,162.27,166.04,15794
1460246400,166.04,173.1,164.47,164.62,14444
1460332800,164.62,167.14,165.25,166.98,4920
1460419200,166.98,169.02,163.37,164.31,9235
1460592000,164.31,165.1,163.21,165.1,3240
1460851200,165.1,165.25,163.37,164.62,3223
1460937600,164.62,164.47,163.21,164.31,4213
1461024000,164.31,163.84,161.48,162.9,9288
1461110400,162.9,163.68,161.48,161.96,4124
1461196800,161.96,161.48,158.66,160.7,15246
1461456000,160.7,162.27,158.66,159.76,4791
1461542400,159.76,159.44,157.72,159.44,8434
1461628800,159.44,159.29,157.87,159.29,3696
1461715200,159.29,160.07,158.03,159.13,2313
1461801600,159.13,159.13,158.19,158.34,9806
1462147200,158.34,158.34,155.36,158.34,5046
1462233600,158.34,158.34,156.15,158.03,5417
1462320000,158.03,157.56,154.89,157.56,10863
1462406400,157.56,156.15,154.58,155.68,6828
1462665600,155.68,159.91,154.73,159.91,5994
1462752000,159.6,159.76,157.72,158.34,12426
1462838400,158.34,161.96,157.87,159.44,5356
1462924800,159.44,160.7,156.46,160.39,7257
1463011200,161.48,165.72,159.6,165.72,12603
1463270400,165.25,169.33,164.0,166.19,12967
1463356800,166.19,168.24,164.0,166.35,8353
1463443200,166.19,169.33,164.62,166.82,11978
1463529600,166.82,166.98,165.25,165.57,6040
1463616000,165.57,165.88,164.62,165.72,3356
1463875200,165.72,166.19,163.84,166.19,8114
1463961600,166.19,166.51,164.0,164.0,8495
1464048000,164.0,166.19,163.21,164.62,6774
1464134400,164.62,165.41,163.05,164.78,3517
1464220800,164.78,166.82,163.21,165.41,11000
1464480000,165.41,169.49,165.57,166.19,5305
1464566400,166.19,171.06,167.76,169.65,17849
1464652800,169.65,180.48,168.08,180.32,28803
1464739200,180.32,182.68,172.63,175.3,16725
1464825600,175.3,176.24,169.02,172.47,10077
1465084800,172.47,174.67,170.9,173.1,16759
1465171200,173.1,175.3,171.06,175.3,12197
1465257600,174.83,175.61,173.26,173.57,6421
1465344000,173.57,176.71,173.1,176.71,11014
1465430400,177.18,182.52,176.4,182.21,28187
1465689600,182.21,184.25,177.66,183.46,22418
1465776000,183.46,184.09,179.23,183.31,13621
1465862400,181.89,184.41,178.75,182.05,5916
1465948800,181.89,182.84,180.32,181.89,7644
1466035200,181.89,184.25,180.32,181.89,8485
1466294400,181.89,186.6,179.54,186.6,14769
1466380800,186.6,192.73,185.03,189.12,14485
1466467200,189.12,194.14,186.6,193.83,14330
1466553600,194.45,196.02,190.53,192.73,13248
1466640000,192.73,197.91,192.26,197.91,11352
1466899200,197.91,200.42,193.67,196.02,12504
1466985600,196.02,197.59,192.1,194.77,8144
1467072000,194.77,196.65,191.31,194.14,11151
1467158400,194.14,196.02,189.74,195.24,11753
1467244800,195.24,194.45,192.1,192.1,6826
1467504000,192.1,197.44,190.53,195.87,12367
1467590400,195.87,198.69,193.04,195.08,13013
1467676800,195.24,198.69,192.88,196.02,9562
1467763200,196.02,198.22,193.67,196.81,6903
1468108800,196.81,197.59,194.61,196.65,4495
1468195200,196.65,196.02,191.79,192.88,8883
1468281600,192.88,194.45,183.46,189.74,5346
1468368000,189.74,192.88,186.6,191.31,9399
1468454400,191.31,196.02,188.33,193.36,4858
1468713600,193.36,198.54,186.6,190.53,16672
1468800000,190.53,195.24,188.02,191.31,5299
1468886400,193.83,193.83,189.59,191.31,4592
1468972800,191.31,193.83,189.74,191.31,3120
1469059200,191.31,192.1,190.53,192.1,4889
1469404800,192.1,192.1,189.74,191.31,6596
1469491200,191.31,195.24,190.69,191.0,7113
1469577600,191.0,199.16,191.31,199.16,31763
1469664000,199.16,199.16,190.37,195.24,22750
1469923200,195.24,197.59,190.22,192.41,7301
1470009600,192.41,197.59,190.53,195.24,16558
1470096000,195.24,194.45,191.31,192.1,8463
1470182400,192.1,192.88,189.74,191.94,6191
1470268800,191.94,191.94,187.23,187.23,8432
1470528000,187.23,194.61,186.6,188.49,7767
1470614400,188.49,193.51,177.18,177.5,3971
1470700800,179.7,186.76,179.7,186.76,130
1470787200,189.27,191.31,184.25,186.45,18759
1470873600,185.03,186.6,183.15,184.41,10871
1471132800,184.25,183.46,174.2,176.09,27302
1471219200,175.46,175.3,165.41,170.12,8049
1471305600,169.02,173.26,163.05,171.69,11494
1471392000,171.62,175.9,169.48,171.45,7694
1471737600,169.81,169.81,166.67,168.98,4070
1471824000,167.33,167.33,159.91,159.91,10240
1471910400,161.89,163.71,153.16,163.71,24628
1471996800,165.68,165.68,159.91,165.68,4162
1472342400,167.66,173.93,165.19,168.16,4631
1472428800,167.33,175.9,167.33,175.74,14228
1472515200,178.05,182.66,174.75,176.4,5425
1472601600,174.09,174.09,164.86,164.86,17589
1472688000,164.86,165.68,159.42,160.74,13606
1472947200,162.72,167.66,162.72,164.86,4512
1473033600,166.84,170.46,165.19,167.17,6822
1473120000,169.15,169.64,161.07,166.34,5337
1473206400,168.16,167.99,162.39,166.51,2757
1473292800,166.34,167.33,164.53,165.19,2460
1473552000,165.02,167.17,163.21,163.21,6323
1473638400,164.86,168.65,163.38,163.71,2679
1473811200,165.68,166.51,162.39,163.21,6720
1474156800,163.21,169.15,162.39,166.51,3592
1474329600,164.53,164.86,162.72,164.86,3596
1474416000,163.21,164.86,162.88,163.21,1278
1474502400,163.21,164.04,161.23,163.21,2055
1474761600,163.21,164.04,161.23,163.21,2055
1474848000,159.91,162.39,159.58,159.91,2317
1474934400,159.91,163.21,159.91,160.08,2745
1475020800,159.91,160.9,158.43,159.42,3256
1475107200,161.23,161.23,158.27,160.24,7053
1475366400,161.89,161.89,157.44,159.91,2409
1475452800,161.89,161.89,156.12,159.75,1486
1475539200,161.56,161.56,158.27,159.09,3446
1475625600,160.74,160.74,157.77,157.77,4379
1475712000,158.27,161.89,157.44,159.91,2928
1476576000,159.91,164.04,159.91,162.06,275
1476662400,162.39,164.86,160.41,164.86,1028
1476748800,164.86,164.86,159.58,162.39,2200
1476835200,160.41,161.56,158.43,159.91,213
1476921600,159.91,162.72,159.09,161.89,875
1477180800,161.89,161.89,158.27,159.75,2642
1477267200,159.58,160.24,158.1,158.27,1702
1477353600,159.91,159.91,156.95,157.61,1991
1477440000,159.42,159.42,156.29,158.27,4023
1477526400,158.27,158.27,156.45,157.44,2132
1478131200,158.6,162.72,156.78,162.39,1892
1478476800,164.69,164.69,159.09,159.42,1500
1478563200,161.23,164.04,157.44,159.91,1048
1478649600,159.91,159.91,156.62,156.62,4109
1478736000,157.44,158.93,155.63,156.12,6077
1478995200,156.62,156.62,154.97,155.79,1503
1479081600,157.61,159.42,154.14,156.29,341
1479168000,158.1,158.27,153.81,154.8,573
1479254400,153.32,154.8,150.85,154.8,2636
1479340800,156.62,156.62,151.51,151.67,2134
1479600000,153.16,154.97,145.74,150.02,2830
1479686400,151.67,153.49,150.02,150.19,296
1479772800,150.02,151.67,145.24,147.55,2242
1479859200,147.55,148.21,142.77,144.09,5650
1479945600,145.74,147.55,139.64,142.61,2454
1480204800,142.61,142.61,134.53,134.53,1824
1480291200,135.85,135.85,129.09,135.02,3591
1480377600,135.19,142.28,132.71,141.78,6740
1480464000,141.78,148.37,140.13,148.21,7470
1480550400,148.54,150.02,143.59,144.42,3024
1480809600,145.74,146.73,142.77,146.73,3100
1480896000,145.24,145.24,139.8,144.91,1140
1480982400,145.08,145.08,142.11,144.91,1515
1481068800,146.4,146.4,143.43,144.75,280
1481155200,146.23,146.23,138.32,139.97,14797
1481414400,140.13,140.13,132.22,132.22,11281
1481500800,130.9,131.07,125.96,129.75,5002
1481673600,131.07,131.56,127.6,131.56,1646
1481760000,130.9,130.9,127.77,129.09,3027
1482019200,127.77,129.42,127.11,127.77,2264
1482105600,126.45,129.09,126.45,127.77,1967
1482192000,126.94,127.27,124.64,126.28,1951
1482278400,127.44,128.26,125.13,126.12,849
1482364800,127.27,127.77,125.3,125.96,1292
1482710400,127.11,127.11,126.12,126.12,3479
1482796800,127.27,127.27,123.48,124.64,2409
1482883200,125.79,128.26,123.81,124.97,2516
1482969600,124.14,128.26,123.98,127.6,798
1483228800,128.92,128.92,125.3,125.3,1833
1483315200,125.96,128.59,125.96,127.77,4520
1483401600,127.77,128.1,126.28,128.1,1623
1483488000,128.43,128.59,126.12,126.94,2324
1483574400,126.94,126.94,125.63,126.12,1738
1483833600,126.12,127.27,126.12,126.94,1045
1483920000,127.77,128.43,127.11,127.77,1831
1484006400,127.44,128.43,127.44,127.77,470
1484092800,129.09,129.09,127.11,127.11,761
1484179200,128.43,128.43,126.94,127.77,972
1484438400,126.94,127.44,126.12,126.12,923
1484524800,127.27,127.77,125.79,126.94,703
1484611200,126.94,126.94,125.3,125.3,1486
1484697600,124.31,126.45,124.31,126.12,450
1484784000,126.94,126.94,125.63,126.12,266
1485043200,125.79,126.12,122.49,123.15,1525
1485129600,124.31,126.45,123.65,125.3,422
1485216000,125.63,125.63,123.32,123.32,3038
1485302400,123.65,123.65,121.83,122.0,1239
1485388800,120.84,123.15,119.69,122.82,1509
1485734400,122.82,122.82,116.72,116.72,3742
1485820800,116.23,119.86,114.58,115.57,1546
1485907200,115.9,120.02,115.9,120.02,1874
1485993600,120.35,121.5,118.7,119.2,2971
1486252800,119.2,120.35,118.04,120.35,1621
1486339200,119.2,120.02,118.04,120.02,1179
1486425600,120.02,120.68,119.53,119.69,536
1486512000,118.7,118.7,116.72,117.22,756
1486598400,116.23,116.23,112.93,112.93,6685
1486857600,111.94,112.11,110.13,110.62,5452
1486944000,110.79,112.44,110.46,111.28,2979
1487030400,111.28,114.09,111.12,113.1,1304
1487116800,113.1,117.22,112.44,117.05,3322
1487203200,117.05,122.0,116.23,120.68,4930
1487462400,120.84,120.84,118.54,119.53,1854
1487548800,120.68,120.68,119.03,119.53,866
1487635200,120.35,121.5,120.35,120.35,680
1487721600,119.53,119.53,117.88,118.87,290
1487808000,118.37,118.7,117.88,118.7,612
1488067200,118.7,119.86,117.88,118.7,1255
1488240000,117.88,118.04,115.08,116.39,5625
1488326400,117.05,118.87,116.06,118.7,4175
1488412800,118.7,118.7,116.72,116.72,943
1488672000,116.23,118.37,116.23,117.71,2081
